UMLS CUI,UMLS subject label,Custom predicate,Article PubMed ID,Article Title,Confidence
C0700321,Small,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.89
C1947916,Scaling,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.78
C2347946,Relevance,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.89
C0475358,Tumor tissue sample,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.89
C0017428,Genome,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.78
C1441672,Observed,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.85
C0596988,mutant,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.86
C0205396,Identified,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.84
C3811844,Estimated Glomerular Filtration Rate,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.93
C1521970,Characteristics,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.89
C0443289,Revealed,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.74
C0026882,Mutation,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.74
C2936622,Massively-Parallel Sequencing,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,1.00
C0205212,High frequency,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.98
C0450385,65,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.85
C1707491,Consecutive,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.79
C1514474,Prognostic Factor,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.90
C0684312,Drivers of Vehicles,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.74
C0370003,Specimen,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.86
C1414313,EGFR gene,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.93
C3274204,EGFR NP_005219.2:p.L858R,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.86
C0205390,Phase,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.83
C3828709,Oncogenicity,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.74
C0439509,/40,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,1.00
C2919552,Survival time,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.81
C0015295,Exons,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.89
C1880022,Characterization,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.78
C0005558,Biopsy,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.89
C0029016,Oncogenes,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.82
C1515926,Alteration,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.84
C1257909,Diploid Cell,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.84
C0439231,month,MENTIONED_IN,27221040,Next-generation sequencing of Chinese stage IV lung cancer patients reveals an association between EGFR mutation status and survival outcome.,0.79
C0475752,Tumor status,MENTIONED_IN,27212033,An important role for Myb-MuvB and its target gene KIF23 in a mouse model of lung adenocarcinoma.,0.90
C2986594,Mouse Model,MENTIONED_IN,27212033,An important role for Myb-MuvB and its target gene KIF23 in a mouse model of lung adenocarcinoma.,1.00
C1332838,Candidate Disease Gene,MENTIONED_IN,27212033,An important role for Myb-MuvB and its target gene KIF23 in a mouse model of lung adenocarcinoma.,0.88
C1136031,RNA Interference,MENTIONED_IN,27212033,An important role for Myb-MuvB and its target gene KIF23 in a mouse model of lung adenocarcinoma.,0.86
C1416697,KIF23 gene,MENTIONED_IN,27212033,An important role for Myb-MuvB and its target gene KIF23 in a mouse model of lung adenocarcinoma.,0.85
C1514873,Requirement,MENTIONED_IN,27212033,An important role for Myb-MuvB and its target gene KIF23 in a mouse model of lung adenocarcinoma.,1.00
C1513354,Mitotic,MENTIONED_IN,27212033,An important role for Myb-MuvB and its target gene KIF23 in a mouse model of lung adenocarcinoma.,0.89
C1622081,Myb complex,MENTIONED_IN,27212033,An important role for Myb-MuvB and its target gene KIF23 in a mouse model of lung adenocarcinoma.,0.90
C0205263,Induce (action),MENTIONED_IN,27212033,An important role for Myb-MuvB and its target gene KIF23 in a mouse model of lung adenocarcinoma.,0.89
C0007621,Neoplastic Cell Transformation,MENTIONED_IN,27212033,An important role for Myb-MuvB and its target gene KIF23 in a mouse model of lung adenocarcinoma.,1.00
C0346429,Multiple malignancy,MENTIONED_IN,27212033,An important role for Myb-MuvB and its target gene KIF23 in a mouse model of lung adenocarcinoma.,0.86
C0278252,Prognosis bad,MENTIONED_IN,27212033,An important role for Myb-MuvB and its target gene KIF23 in a mouse model of lung adenocarcinoma.,1.00
C0085139,Kinesin,MENTIONED_IN,27212033,An important role for Myb-MuvB and its target gene KIF23 in a mouse model of lung adenocarcinoma.,0.85
C0024121,Lung Neoplasms,MENTIONED_IN,27212033,An important role for Myb-MuvB and its target gene KIF23 in a mouse model of lung adenocarcinoma.,0.90
C0333668,Depletion,MENTIONED_IN,27212033,An important role for Myb-MuvB and its target gene KIF23 in a mouse model of lung adenocarcinoma.,0.86
C0007600,Cultured Cell Line,MENTIONED_IN,27212033,An important role for Myb-MuvB and its target gene KIF23 in a mouse model of lung adenocarcinoma.,0.89
C0017337,Genes,MENTIONED_IN,27212033,An important role for Myb-MuvB and its target gene KIF23 in a mouse model of lung adenocarcinoma.,0.89
C0069457,olvanil,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,1.00
C1521739,Nutritional,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,0.78
C0027497,Nausea,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,1.00
C0085624,Burning sensation,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,1.00
C0427861,Human cells,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,0.90
C0026821,Muscle Cramp,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,0.89
C1254351,Pharmacologic Substance,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,0.97
C0205345,Relative,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,1.00
C2348205,Similarity,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,0.87
C0205198,Compound,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,0.78
C0006931,Capsaicin,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,0.78
C0086418,Homo sapiens,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,0.89
C0001688,aspects of adverse effects,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,0.90
C3266812,Methodology,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,0.89
C1510438,Assay,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,0.78
C1527148,Development,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,0.89
C0000737,Abdominal Pain,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,1.00
C0243071,Analog,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,0.74
C0565930,per second,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,0.89
C3640815,Unfavorable,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,0.90
C0205166,Long,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,0.74
C0205281,Invasive,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,0.79
C2003903,Profiling (action),MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,0.86
C0378126,"Receptor, Cannabinoid, CB1",MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,0.98
C0030551,parent,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,0.89
C0149925,Small cell carcinoma of lung,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,0.90
C0184511,Improved,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,0.78
C0879626,Adverse effects,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,0.86
C0332272,Better,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,0.86
C0038351,Stomach,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,0.89
C0908688,arvanil,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,0.86
C0567416,Molecule,MENTIONED_IN,27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,0.89
C0220806,Chemicals,MENTIONED_IN,27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",0.78
C0582205,Utilities (organization),MENTIONED_IN,27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",1.00
C0678812,systemic administration,MENTIONED_IN,27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",1.00
C0020672,"Hypothermia, natural",MENTIONED_IN,27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",1.00
C0013845,Electron Spin Resonance Spectroscopy,MENTIONED_IN,27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",0.85
C0205127,Longitudinal,MENTIONED_IN,27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",0.63
C1711200,Edit Action,MENTIONED_IN,27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",0.87
C0182400,Probes,MENTIONED_IN,27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",0.79
C0205448,Two,MENTIONED_IN,27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",0.87
C0231940,Alveolar ventilation function,MENTIONED_IN,27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",0.86
C0013227,Pharmaceutical Preparations,MENTIONED_IN,27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",0.79
C0920750,Chemical acidity/alkalinity,MENTIONED_IN,27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",0.89
C0521119,Extracellular,MENTIONED_IN,27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",0.89
C0025914,House mice,MENTIONED_IN,27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",0.85
C0023870,Lithium,MENTIONED_IN,27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",0.63
C1749467,soluble,MENTIONED_IN,27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",0.79
C0808232,Therapeutic Intervention,MENTIONED_IN,27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",1.00
C2936626,Tumor Microenvironment,MENTIONED_IN,27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",0.90
C0205303,Non-invasive,MENTIONED_IN,27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",0.63
C1273428,Total mesorectal excision,MENTIONED_IN,27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",0.90
C1516240,Capacity,MENTIONED_IN,27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",0.79
C0205420,Concurrent,MENTIONED_IN,27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",0.63
C1520166,Xenograft Model,MENTIONED_IN,27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",0.85
C0043299,Diagnostic radiologic examination,MENTIONED_IN,27979469,Review of primary extra-adrenal myelolipoma of the thorax.,0.85
C0205329,Progressive,MENTIONED_IN,27979469,Review of primary extra-adrenal myelolipoma of the thorax.,0.85
C0936012,Analysis,MENTIONED_IN,27979469,Review of primary extra-adrenal myelolipoma of the thorax.,0.89
C0032743,Positron-Emission Tomography,MENTIONED_IN,27979469,Review of primary extra-adrenal myelolipoma of the thorax.,0.89
C1521733,Pathologic,MENTIONED_IN,27979469,Review of primary extra-adrenal myelolipoma of the thorax.,0.89
C1292732,Investigates,MENTIONED_IN,27979469,Review of primary extra-adrenal myelolipoma of the thorax.,1.00
C0441633,Scanning,MENTIONED_IN,27979469,Review of primary extra-adrenal myelolipoma of the thorax.,0.89
C3641651,Extra-Adrenal,MENTIONED_IN,27979469,Review of primary extra-adrenal myelolipoma of the thorax.,0.90
C0001625,Adrenal Glands,MENTIONED_IN,27979469,Review of primary extra-adrenal myelolipoma of the thorax.,1.00
C0752151,"Thoracic Surgery, Video-Assisted",MENTIONED_IN,27979469,Review of primary extra-adrenal myelolipoma of the thorax.,1.00
C3827682,Useful,MENTIONED_IN,27979469,Review of primary extra-adrenal myelolipoma of the thorax.,1.00
C0024485,Magnetic Resonance Imaging,MENTIONED_IN,27979469,Review of primary extra-adrenal myelolipoma of the thorax.,1.00
C2700116,Unusual,MENTIONED_IN,27979469,Review of primary extra-adrenal myelolipoma of the thorax.,0.89
C1317598,Pathologic findings,MENTIONED_IN,27979469,Review of primary extra-adrenal myelolipoma of the thorax.,1.00
C0450429,Location,MENTIONED_IN,27979469,Review of primary extra-adrenal myelolipoma of the thorax.,0.86
C1280519,Effectiveness,MENTIONED_IN,27979469,Review of primary extra-adrenal myelolipoma of the thorax.,0.89
C0206635,Myelolipoma,MENTIONED_IN,27979469,Review of primary extra-adrenal myelolipoma of the thorax.,0.83
C1293134,Enlargement procedure,MENTIONED_IN,27979469,Review of primary extra-adrenal myelolipoma of the thorax.,0.85
C0221198,Lesion,MENTIONED_IN,27979469,Review of primary extra-adrenal myelolipoma of the thorax.,1.00
C1516606,Clinical Data,MENTIONED_IN,27979469,Review of primary extra-adrenal myelolipoma of the thorax.,1.00
C2698872,Predictor,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.97
C0028873,Odds Ratio,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.81
C2718044,Propensity Score,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.86
C0851346,Radiation,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.86
C0436226,Proton Therapy,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.81
C1522449,Therapeutic radiology procedure,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.86
C0815172,patient characteristics,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,1.00
C0023965,Logistic Models,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.91
C0179199,"Balance, device",MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.62
C1708943,Match,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.86
C0021162,Income,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.89
C1397014,Imbalance,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.97
C1519941,Validation,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.83
C0332271,Worsening pattern,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.79
C0542559,contextual factors,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.89
C0520510,Materials,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,1.00
C0242356,Databases,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.78
C0026777,Multivariate Analysis,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,1.00
C0441767,Stage level 2,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,1.00
C1521842,Zip Code,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,1.00
C0036577,Selection Bias,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.89
C1514923,Retrospective,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.83
C0034656,Randomization,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.89
C0010235,Cox Proportional Hazards Models,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,1.00
C0332148,Probable diagnosis,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.89
C0033727,Protons,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.89
C2986775,Logarithm,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.85
C1708953,Median Income,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.84
C3842588,30%,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.86
C0022885,Laboratory Procedures,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.85
C0854652,photon radiation therapy,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.82
C0439175,% of total,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,1.00
C0599755,cohort,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.89
C2603361,P prime,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.86
C1514577,Proton Radiation,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,1.00
C0278504,stage I non-small cell lung cancer,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.92
C0699794,Rank,MENTIONED_IN,27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,0.85
C1285529,Purpose,MENTIONED_IN,27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,1.00
C1707811,Dose Modification,MENTIONED_IN,27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,0.62
C1705188,Saturated Dosing Unit,MENTIONED_IN,27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,0.70
C0205134,Curved,MENTIONED_IN,27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,0.78
C0767093,HD 03 polyherbal,MENTIONED_IN,27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,0.82
C0740175,Before values,MENTIONED_IN,27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,0.84
C0237767,Response Parameters,MENTIONED_IN,27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,0.69
C1265611,Quantity,MENTIONED_IN,27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,0.86
C1441488,Auto,MENTIONED_IN,27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,1.00
C1547039,*Relative,MENTIONED_IN,27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,1.00
C0454111,Radiotherapy planning,MENTIONED_IN,27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,1.00
C0376690,Area Under Curve,MENTIONED_IN,27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,0.83
C1510992,Average,MENTIONED_IN,27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,0.69
C0026837,Muscle Rigidity,MENTIONED_IN,27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,0.85
C0441989,Ipsilateral,MENTIONED_IN,27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,0.89
C2698020,Mass Density,MENTIONED_IN,27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,1.00
C0231953,Lung volume,MENTIONED_IN,27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,1.00
C1282910,Upper,MENTIONED_IN,27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,0.89
C0040405,X-Ray Computed Tomography,MENTIONED_IN,27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,0.83
C1301732,Planned,MENTIONED_IN,27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,0.69
C0682132,regional difference,MENTIONED_IN,27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,1.00
C0746094,lung density,MENTIONED_IN,27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,0.75
C0178602,Dosage,MENTIONED_IN,27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,0.89
